OBJECTID,DATASET_EN,DATASET_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,NSEARCH03_TC,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,NSEARCH06_EN,NSEARCH06_TC,NSEARCH07_EN,NSEARCH07_TC,NSEARCH08_EN,NSEARCH08_TC,NSEARCH09_EN,NSEARCH09_TC,NSEARCH10_EN,NSEARCH10_TC,NORTHING,EASTING,LATITUDE,LONGITUDE,LASTUPDATE,GeometryEasting,GeometryNorthing
417,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"68 Chun Yeung Street, Hong Kong 1.5.3/(16)",香港 春秧街 68 號 1.5.3/(16),2023,2023,HONG KONG ISLAND,香港,HK7/2023/OP,HK7/2023/OP,HK7/2023/OP,HK7/2023/OP,Hotel,酒店,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/HK2023007GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/HK2023007GFACe.pdf,Not applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/HK2023007EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/HK2023007EN.pdf,Provisional Assessment Rating: Silver (as at OP),暫定評估級別: 銀<br/> (截至佔用許可證簽發日),Not applicable,不適用,Not applicable,不適用,816892.9,838349.5,22.29094252,114.19707331,2024-02-28T11:23:23,838349.5,816892.9000000004
418,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"9 Sai Wan Ho Street, Hong Kong",香港西灣河街 9 號,2019,2019,HONG KONG ISLAND,香港島,HK63/2019(OP),HK63/2019(OP),HK63/2019(OP),HK63/2019(OP),Apartment,寓所,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019063GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019063GFACe.pdf,Not Applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019063EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019063EN.pdf,Provisional Assessment Rating: Gold (as at OP),暫定評估級別: 金(截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019063RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019063RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019063OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019063OTTV.pdf,815647,841199.3,22.27968559,114.22472365,2024-02-28T11:23:23,841199.2999999998,815647
419,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"8 Ma Sik Road, Fanling, New Territories 6.2.5/(22)",新界 粉嶺 馬適路 8 號 6.2.5/(22),2022,2022,KOWLOON & NEW TERRITORIES,九龍及新界,NT78/2022/OP,NT78/2022/OP,NT78/2022/OP,NT78/2022/OP,Apartment (phase 2),寓所 （第 2 期）,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022078GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022078GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022078GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022078GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022078EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022078EN.pdf,Provisional Assessment Rating: Gold (as at OP),暫定評估級別: 金  (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022078RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022078RTTV.pdf,Not applicable,不適用,840250.3,832973.9,22.50187,114.14486,2024-02-28T11:23:23,832973.9000000004,840250.3000000007
420,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"869 Clear Water Bay Road, Sai Kung, New Territories",新界西貢清水灣道 869 號,2021,2021,NEW TERRITORIES,新界,NTS15/2021(OP),NTS15/2021(OP),NTS15/2021(OP),NTS15/2021(OP),"Single family house, Apartment with residents' recreational facilities, Plant room",單一家庭住宅建築物、寓所連住客康樂設施、機房,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021015GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021015GFACe.pdf,Not Applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021015EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021015EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級(截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021015RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021015RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021015OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2021015OTTV.pdf,819954,846250.9,22.31855841,114.27376726,2024-02-28T11:23:23,846250.9000000004,819954
421,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"33A Argyle Street, Kowloon",九龍 亞皆老街 33A 號,2021,2021,KOWLOON,九龍,KN2/2021(OP),KN2/2021(OP),KN2/2021(OP),KN2/2021(OP),Commercial,商業處所,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2021002GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2021002GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,820032.4,835379,22.3192954,114.16824551,2024-02-28T11:23:23,835379,820032.4000000004
422,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"50 Ki Lung Street, Kowloon",九龍基隆街 50 號,2019,2019,KOWLOON,九龍,KN30/2019(OP),KN30/2019(OP),KN30/2019(OP),KN30/2019(OP),Apartment/Commercial,寓所／商業處所,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019030GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019030GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Unclassified,不予評級,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019029RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019029RTTV.pdf,Not Applicable,不適用,820731.3,835192.6,22.32560617,114.16643651,2024-02-28T11:23:23,835192.5999999996,820731.3000000007
423,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"Hill Top of Yuen Ng Fan, Sai Kung, New Territories",新界西貢 元五墳山頂,2020,2020,NEW TERRITORIES,新界,NTS3/2020(OP),NTS3/2020(OP),NTS3/2020(OP),NTS3/2020(OP),Radio base station,無線電發射站,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020003GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020003GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,826521.6,852878.5,22.37781602,114.33816195,2024-02-28T11:23:23,852878.5,826521.5999999996
424,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"18 Fei Ngo Shan Road, Sai Kung, New Territories 8.3.1/(14)",新界 西貢 飛鵝山道 18 號 8.3.1/(14),2022,2022,KOWLOON & NEW TERRITORIES,九龍及新界,NT28/2022/OP,NT28/2022/OP,NT28/2022/OP,NT28/2022/OP,Carport,車房,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022028GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2022028GFACe.pdf,Not applicable,不適用,Not applicable,不適用,Not applicable,不適用,Not applicable,不適用,Not applicable,不適用,822205.2000000001,842001.6,22.33890708,114.23253203,2024-02-28T11:23:23,842001.5999999996,822205.1999999993
425,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"23 Hoi Wong Road, Tuen Mun, New Territories",新界 屯門 海皇路 23 號,2021,2021,NEW TERRITORIES,新界,NT3/2021(OP),NT3/2021(OP),NT3/2021(OP),NT3/2021(OP),Apartmentwith residents'recreational facilities(phase II),寓所連住客康樂設施(第 II 期),Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003EN.pdf,Provisional Assessment Rating: Unclassified (as at OP),暫定評估級別: 不予評級 (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2021003OTTV.pdf,826881.9,815036.9,22.38101854,113.97071537,2024-02-28T11:23:23,815036.9000000004,826881.9000000004
426,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"141A Pok Fu Lam Road, Hong Kong",香港薄扶林道 141A 號,2021,2021,HONG KONG ISLAND,香港島,HK46/2021(OP),HK46/2021(OP),HK46/2021(OP),HK46/2021(OP),Annex block to the Pokfulam Farm,薄鳧林牧場副樓,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021046GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2021046GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,Not Applicable,Not Applicable,Not Applicable,813530.6,831987.9,22.26057451,114.13534965,2024-02-28T11:23:23,831987.9000000004,813530.5999999996
427,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"17 Shau Kei Wan Main Street East, Hong Kong",香港筲箕灣東大街 17 號,2018,2018,HONG KONG ISLAND,香港島,HK59/2018(OP),HK59/2018(OP),HK59/2018(OP),HK59/2018(OP),Apartment/Commercial,寓所／商業處所,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018059GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2018059GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,815831.8,841827.4,22.28135243,114.23081915,2024-02-28T11:23:23,841827.4000000004,815831.8000000007
428,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"229A-G Hai Tan Street, Kowloon",九龍海壇街 229A-G 號,2018,2018,KOWLOON,九龍,KN52/2018(OP),KN52/2018(OP),KN52/2018(OP),KN52/2018(OP),Apartment/Commercial,寓所／商業處所,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018052GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018052GFACe.pdf,Not Applicable,不適用,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018052EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2018052EN.pdf,Provisional Assessment Rating: Silver (as at OP),暫定評估級別: 銀(截至佔用許可證簽發日),Not Applicable,不適用,Not Applicable,不適用,821116.8,834271.1,22.32908695,114.1574914,2024-02-28T11:23:23,834271.0999999996,821116.8000000007
429,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"55 Tan Kwai Tsuen Road, Yuen Long, New Territories",新界元朗 丹桂村路 55 號,2018,2018,NEW TERRITORIES,新界,NT58/2018(OP),NT58/2018(OP),NT58/2018(OP),NT58/2018(OP),School extension,學校擴建部分,Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018058GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NT2018058GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,832376.8,817923.1,22.43067346,113.99867804,2024-02-28T11:23:23,817923.0999999996,832376.8000000007
430,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"18 Chun Yat Street, Tseung Kwan O Industrial Estate, New Territories",新界 將軍澳工業邨 駿日街 18 號,2020,2020,NEW TERRITORIES,新界,NTS13/2020(OP),NTS13/2020(OP),NTS13/2020(OP),NTS13/2020(OP),Data centreUnderground fuel tank(phase 3),數據中心地下燃油缸(第 3 期),Non-domestic,非住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020013GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/NTS2020013GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,816409,845819.6,22.28654742,114.26955973,2024-02-28T11:23:23,845819.5999999996,816409
431,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"280 Tung Chau Street, Kowloon 2.6.6/(1)",九龍 通州街 280 號 2.6.6/(1),2023,2023,KOWLOON & NEW TERRITORIES,九龍及新界,KN35/2023/OP,KN35/2023/OP,KN35/2023/OP,KN35/2023/OP,Apartment/Commercial with residents' recreational facilities,寓所／商業處所連 住客康樂設施,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035GR.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035EN.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035EN.pdf,Provisional Assessment Rating: Gold (as at OP),暫定評估級別: 金<br/> (截至佔用許可證簽發日),https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035RTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035OTTV.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/2023/KN2023035OTTV.pdf,820993.6,834383.6,22.32797464,114.15858302,2024-02-28T11:23:23,834383.5999999996,820993.5999999996
432,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"55 Kai Tak Road, Kowloon",九龍啟德道 55 號,2019,2019,KOWLOON,九龍,KN17/2019(OP),KN17/2019(OP),KN17/2019(OP),KN17/2019(OP),Apartment/Commercial,寓所／商業處所,Composite,綜合用途,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019017GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/KN2019017GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,821187.4,837821.6,22.32972541,114.19195494,2024-02-28T11:23:23,837821.5999999996,821187.4000000004
433,Summary of Gross Floor Area (GFA) Concessions and Related Information of Private Developments,私人發展項目總樓面面積寬免概況及相關資料,"42-44 Kotewall Road, Hong Kong",香港旭龢道 42-44 號,2019,2019,HONG KONG ISLAND,香港島,HK61/2019(OP),HK61/2019(OP),HK61/2019(OP),HK61/2019(OP),Apartment,寓所,Domestic,住宅,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019061GFACe.pdf,https://www.bd.gov.hk/doc/en/resources/codes-and-references/notices-and-reports/GFA/GFA_c/HK2019061GFACe.pdf,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,Not Applicable,不適用,815878.2000000001,832573.4,22.28177614,114.14102403,2024-02-28T11:23:23,832573.4000000004,815878.1999999993
